year_month,hotel,country,meal,market_segment,reserved_room_type,booking_id,adult_nights,children_nights,stays_in_weekend_nights,stays_in_week_nights,room_nights,revenue,adr,average_stay
2016-09,City Hotel,KOR,BB,Online TA,D,1,2,0,1,1,2,229.46,114.73,2.0
2016-09,City Hotel,KOR,SC,Offline TA/TO,A,1,4,2,0,2,2,243.36,121.68,2.0
2016-09,City Hotel,KOR,SC,Online TA,A,1,2,0,0,1,1,125.1,125.1,1.0
2016-09,City Hotel,LBN,BB,Online TA,A,1,6,0,2,1,3,540.0,180.0,3.0
2016-09,City Hotel,LIE,BB,Online TA,A,1,6,0,2,1,3,351.0,117.0,3.0
2016-09,City Hotel,LVA,SC,Offline TA/TO,A,1,4,2,1,1,2,191.8,95.9,2.0
2016-09,City Hotel,MAR,BB,Groups,A,1,2,0,0,2,2,115.0,57.5,2.0
2016-09,City Hotel,MAR,BB,Offline TA/TO,A,1,4,0,2,0,2,190.0,95.0,2.0
2016-09,City Hotel,MAR,BB,Online TA,A,3,26,8,4,9,13,1770.56,136.19692307692307,4.333333333333333
2016-09,City Hotel,MAR,BB,Online TA,F,1,8,8,2,2,4,831.6,207.9,4.0
2016-09,City Hotel,MAR,HB,Online TA,D,1,6,0,2,1,3,412.71,137.57,3.0
2016-09,City Hotel,MEX,BB,Online TA,D,2,8,0,1,2,3,530.6,176.86666666666667,1.5
2016-09,City Hotel,MYS,BB,Online TA,D,1,8,0,1,3,4,380.68,95.17,4.0
2016-09,City Hotel,NLD,BB,Aviation,A,1,2,0,1,1,2,190.0,95.0,2.0
2016-09,City Hotel,NLD,BB,Direct,A,2,8,0,2,2,4,455.0,113.75,2.0
2016-09,City Hotel,NLD,BB,Offline TA/TO,A,6,37,0,9,11,20,1754.62,87.731,3.3333333333333335
2016-09,City Hotel,NLD,BB,Online TA,A,19,115,0,21,36,57,7572.900000000001,132.85789473684213,3.0
2016-09,City Hotel,NLD,BB,Online TA,B,1,6,6,1,2,3,435.0,145.0,3.0
2016-09,City Hotel,NLD,BB,Online TA,D,22,166,0,22,64,86,11387.14,132.4086046511628,3.909090909090909
2016-09,City Hotel,NLD,HB,Corporate,A,2,12,0,0,6,6,876.0,146.0,3.0
2016-09,City Hotel,NLD,SC,Online TA,A,4,23,0,3,11,14,1315.15,93.93928571428572,3.5
2016-09,City Hotel,NOR,BB,Direct,E,1,4,0,1,1,2,324.9,162.45,2.0
2016-09,City Hotel,NOR,BB,Online TA,A,2,16,0,2,6,8,986.4000000000001,123.30000000000001,4.0
2016-09,City Hotel,NOR,BB,Online TA,D,2,12,0,1,5,6,907.2,151.20000000000002,3.0
2016-09,City Hotel,NOR,HB,Offline TA/TO,A,12,161,0,24,60,84,7420.77,88.3425,7.0
2016-09,City Hotel,NOR,SC,Online TA,A,1,14,0,2,5,7,812.6999999999999,116.1,7.0
2016-09,City Hotel,NZL,BB,Online TA,A,2,10,1,0,5,5,551.26,110.252,2.5
2016-09,City Hotel,PER,BB,Groups,A,1,5,0,0,5,5,540.0,108.0,5.0
2016-09,City Hotel,POL,BB,Corporate,A,1,3,0,1,2,3,357.0,119.0,3.0
2016-09,City Hotel,POL,BB,Direct,A,1,2,0,0,1,1,95.0,95.0,1.0
2016-09,City Hotel,POL,BB,Offline TA/TO,A,3,18,0,2,7,9,828.16,92.01777777777778,3.0
2016-09,City Hotel,POL,BB,Online TA,A,10,51,0,10,16,26,3290.39,126.55346153846153,2.6
2016-09,City Hotel,POL,BB,Online TA,D,6,59,0,7,17,24,3525.09,146.87875,4.0
2016-09,City Hotel,POL,BB,Online TA,G,1,6,6,1,2,3,703.05,234.35,3.0
2016-09,City Hotel,POL,HB,Online TA,A,1,8,0,2,2,4,608.6,152.15,4.0
2016-09,City Hotel,POL,SC,Online TA,A,1,1,0,1,0,1,106.65,106.65,1.0
2016-09,City Hotel,PRT,BB,Aviation,A,1,1,0,0,1,1,95.0,95.0,1.0
2016-09,City Hotel,PRT,BB,Aviation,D,4,15,0,5,10,15,1650.0,110.0,3.75
2016-09,City Hotel,PRT,BB,Complementary,A,4,10,0,0,8,8,548.0,68.5,2.0
2016-09,City Hotel,PRT,BB,Corporate,A,57,107,0,25,70,95,7667.76,80.71326315789474,1.6666666666666667
2016-09,City Hotel,PRT,BB,Corporate,B,1,1,0,0,1,1,65.0,65.0,1.0
2016-09,City Hotel,PRT,BB,Corporate,D,12,27,0,2,18,20,2525.01,126.25050000000002,1.6666666666666667
2016-09,City Hotel,PRT,BB,Corporate,E,3,5,0,1,3,4,575.5,143.875,1.3333333333333333
2016-09,City Hotel,PRT,BB,Corporate,F,1,2,0,0,2,2,318.14,159.07,2.0
2016-09,City Hotel,PRT,BB,Direct,A,39,107,1,11,46,57,7298.2,128.03859649122808,1.4615384615384615
2016-09,City Hotel,PRT,BB,Direct,D,5,14,0,1,7,8,1317.6,164.7,1.6
2016-09,City Hotel,PRT,BB,Direct,E,5,12,6,0,6,6,1082.54,180.42333333333332,1.2
2016-09,City Hotel,PRT,BB,Direct,F,4,8,0,1,3,4,905.0,226.25,1.0
2016-09,City Hotel,PRT,BB,Direct,G,3,6,1,0,3,3,550.0,183.33333333333334,1.0
2016-09,City Hotel,PRT,BB,Groups,A,8,39,0,5,20,25,2902.0,116.08,3.125
2016-09,City Hotel,PRT,BB,Offline TA/TO,A,46,243,0,26,101,127,12900.27,101.57692913385827,2.760869565217391
2016-09,City Hotel,PRT,BB,Offline TA/TO,D,2,12,0,0,6,6,545.7,90.95,3.0
2016-09,City Hotel,PRT,BB,Offline TA/TO,E,2,4,0,2,0,2,202.3,101.15,1.0
2016-09,City Hotel,PRT,BB,Online TA,A,43,185,5,27,69,96,11452.13,119.29302083333333,2.2325581395348837
2016-09,City Hotel,PRT,BB,Online TA,B,5,19,8,6,8,14,1806.88,129.06285714285715,2.8
2016-09,City Hotel,PRT,BB,Online TA,D,32,184,2,24,63,87,12910.83,148.4003448275862,2.71875
2016-09,City Hotel,PRT,BB,Online TA,E,2,13,0,2,3,5,856.8,171.35999999999999,2.5
2016-09,City Hotel,PRT,BB,Online TA,F,9,49,26,5,17,22,4353.9400000000005,197.90636363636366,2.4444444444444446
2016-09,City Hotel,PRT,BB,Online TA,G,3,25,0,4,6,10,1990.77,199.077,3.3333333333333335
2016-09,City Hotel,PRT,HB,Direct,E,1,2,0,0,2,2,371.9,185.95,2.0
2016-09,City Hotel,PRT,HB,Direct,G,1,12,4,0,4,4,1380.0,345.0,4.0
2016-09,City Hotel,PRT,HB,Groups,A,3,12,0,3,3,6,576.0,96.0,2.0
2016-09,City Hotel,PRT,HB,Offline TA/TO,A,39,188,0,18,88,106,11161.73,105.29933962264151,2.717948717948718
2016-09,City Hotel,PRT,HB,Online TA,A,2,14,2,2,5,7,1113.71,159.10142857142858,3.5
2016-09,City Hotel,PRT,HB,Online TA,D,2,8,0,0,4,4,599.08,149.77,2.0
2016-09,City Hotel,PRT,HB,Online TA,F,1,4,2,0,2,2,466.2,233.1,2.0
2016-09,City Hotel,PRT,SC,Corporate,A,1,4,0,0,2,2,190.0,95.0,2.0
2016-09,City Hotel,PRT,SC,Direct,A,11,21,0,5,7,12,1784.77,148.73083333333332,1.0909090909090908
2016-09,City Hotel,PRT,SC,Offline TA/TO,A,1,2,1,0,1,1,152.2,152.2,1.0
2016-09,City Hotel,PRT,SC,Online TA,A,32,90,3,16,35,51,6413.8,125.7607843137255,1.59375
2016-09,City Hotel,PRT,SC,Online TA,D,1,0,0,4,9,13,219.96000000000004,16.92,13.0
2016-09,City Hotel,PRT,SC,Online TA,E,1,1,0,1,0,1,195.0,195.0,1.0
2016-09,City Hotel,PYF,BB,Offline TA/TO,A,1,6,0,1,2,3,432.0,144.0,3.0
2016-09,City Hotel,ROU,BB,Offline TA/TO,A,7,48,0,10,17,27,2430.99,90.03666666666666,3.857142857142857
2016-09,City Hotel,ROU,BB,Online TA,A,1,8,0,1,3,4,509.76,127.44,4.0
2016-09,City Hotel,ROU,BB,Online TA,D,1,1,0,0,1,1,161.7,161.7,1.0
2016-09,City Hotel,ROU,BB,Online TA,E,1,14,0,2,5,7,962.6400000000001,137.52,7.0
2016-09,City Hotel,RUS,BB,Offline TA/TO,A,2,8,0,2,2,4,380.0,95.0,2.0
2016-09,City Hotel,RUS,BB,Online TA,A,3,10,0,4,2,6,562.2,93.7,2.0
2016-09,City Hotel,RUS,BB,Online TA,D,2,14,0,2,5,7,1073.0,153.28571428571428,3.5
2016-09,City Hotel,RUS,SC,Online TA,A,4,26,0,8,5,13,1203.62,92.58615384615383,3.25
2016-09,City Hotel,SEN,BB,Offline TA/TO,A,1,6,0,1,2,3,240.0,80.0,3.0
2016-09,City Hotel,SVK,SC,Direct,A,1,2,0,1,1,2,258.0,129.0,2.0
2016-09,City Hotel,SVN,SC,Online TA,A,1,2,0,2,0,2,198.0,99.0,2.0
2016-09,City Hotel,SWE,BB,Direct,A,1,1,0,0,1,1,220.0,220.0,1.0
2016-09,City Hotel,SWE,BB,Direct,D,2,3,0,0,3,3,432.8,144.26666666666668,1.5
2016-09,City Hotel,SWE,BB,Groups,A,1,4,0,0,4,4,432.0,108.0,4.0
2016-09,City Hotel,SWE,BB,Online TA,A,14,107,4,19,35,54,6501.33,120.395,3.857142857142857
2016-09,City Hotel,SWE,BB,Online TA,D,9,70,0,11,26,37,4911.06,132.73135135135135,4.111111111111111
2016-09,City Hotel,SWE,HB,Corporate,A,2,9,0,0,6,6,792.0,132.0,3.0
2016-09,City Hotel,SWE,SC,Online TA,A,1,2,0,1,0,1,125.1,125.1,1.0
2016-09,City Hotel,THA,BB,Online TA,A,1,2,0,1,0,1,122.0,122.0,1.0
2016-09,City Hotel,TUN,BB,Offline TA/TO,A,1,10,0,1,4,5,600.0,120.0,5.0
2016-09,City Hotel,UGA,BB,Online TA,A,1,2,0,0,1,1,126.0,126.0,1.0
2016-09,City Hotel,URY,BB,Online TA,D,1,2,0,0,1,1,149.4,149.4,1.0
2016-09,City Hotel,USA,BB,Aviation,A,1,7,0,2,5,7,770.0,110.0,7.0
2016-09,City Hotel,USA,BB,Corporate,A,1,4,0,1,3,4,476.0,119.0,4.0
2016-09,City Hotel,USA,BB,Direct,A,4,12,0,5,1,6,796.4300000000001,132.73833333333334,1.5
2016-09,City Hotel,USA,BB,Direct,D,5,20,0,5,5,10,1468.54,146.85399999999998,2.0
2016-09,City Hotel,USA,BB,Direct,E,4,13,0,1,7,8,1435.2,179.4,2.0
2016-09,City Hotel,USA,BB,Direct,G,1,21,7,2,5,7,1628.13,232.59,7.0
2016-09,City Hotel,USA,BB,Groups,A,5,24,0,1,23,24,2592.0,108.0,4.8
2016-09,City Hotel,USA,BB,Offline TA/TO,A,9,49,0,7,27,34,3082.66,90.66647058823528,3.7777777777777777
2016-09,City Hotel,USA,BB,Online TA,A,8,28,1,7,7,14,1624.23,116.01642857142858,1.75
2016-09,City Hotel,USA,BB,Online TA,D,14,80,0,9,31,40,5385.51,134.63775,2.857142857142857
2016-09,City Hotel,USA,BB,Online TA,F,1,6,0,2,0,2,320.16,160.08,2.0
2016-09,City Hotel,USA,SC,Direct,A,1,4,0,2,0,2,187.0,93.5,2.0
2016-09,City Hotel,USA,SC,Direct,D,1,12,0,2,4,6,747.48,124.58,6.0
2016-09,City Hotel,USA,SC,Online TA,A,20,59,6,8,24,32,3615.98,112.999375,1.6
2016-09,City Hotel,VNM,BB,Online TA,A,1,6,0,0,3,3,284.43,94.81,3.0
2016-09,City Hotel,ZAF,BB,Offline TA/TO,A,1,6,0,1,2,3,432.0,144.0,3.0
2016-09,City Hotel,ZAF,BB,Online TA,D,1,4,0,1,1,2,287.1,143.55,2.0
2016-09,Resort Hotel,AUS,BB,Direct,D,1,6,0,0,3,3,399.0,133.0,3.0
2016-09,Resort Hotel,AUS,BB,Direct,E,1,10,0,2,3,5,488.75,97.75,5.0
2016-09,Resort Hotel,AUS,BB,Online TA,F,1,6,0,1,2,3,367.29,122.43,3.0
2016-09,Resort Hotel,AUT,BB,Direct,A,1,2,0,1,0,1,116.0,116.0,1.0
2016-09,Resort Hotel,AUT,BB,Online TA,A,2,10,0,1,4,5,695.0,139.0,2.5
2016-09,Resort Hotel,AUT,BB,Online TA,D,1,8,0,2,2,4,380.0,95.0,4.0
2016-09,Resort Hotel,AUT,BB,Online TA,E,1,2,0,0,1,1,136.0,136.0,1.0
2016-09,Resort Hotel,AUT,HB,Online TA,D,3,36,0,6,12,18,2300.94,127.83,6.0
2016-09,Resort Hotel,BEL,BB,Direct,G,1,2,0,1,0,1,116.0,116.0,1.0
2016-09,Resort Hotel,BEL,BB,Offline TA/TO,E,1,14,0,2,5,7,567.0,81.0,7.0
2016-09,Resort Hotel,BEL,BB,Online TA,A,1,4,0,2,0,2,282.0,141.0,2.0
2016-09,Resort Hotel,BEL,BB,Online TA,D,2,16,0,2,6,8,815.0,101.875,4.0
2016-09,Resort Hotel,BEL,BB,Online TA,H,2,24,6,1,8,9,1567.98,174.22,4.5
2016-09,Resort Hotel,BEL,HB,Corporate,A,13,100,0,0,52,52,4658.0,89.57692307692308,4.0
2016-09,Resort Hotel,BEL,HB,Direct,D,1,42,0,6,15,21,2160.06,102.86,21.0
2016-09,Resort Hotel,BLR,BB,Online TA,A,1,6,0,2,1,3,383.01,127.67,3.0
2016-09,Resort Hotel,BRA,BB,Direct,E,1,6,0,0,3,3,496.5,165.5,3.0
2016-09,Resort Hotel,BRA,BB,Online TA,A,4,22,3,4,8,12,1656.5,138.04166666666666,3.0
2016-09,Resort Hotel,BRA,BB,Online TA,D,1,8,0,2,2,4,516.0,129.0,4.0
2016-09,Resort Hotel,BRA,BB,Online TA,G,1,8,8,1,3,4,804.0,201.0,4.0
2016-09,Resort Hotel,CAF,FB,Offline TA/TO,A,1,7,0,2,5,7,503.30000000000007,71.9,7.0
2016-09,Resort Hotel,CHE,BB,Direct,C,1,2,0,0,1,1,199.0,199.0,1.0
2016-09,Resort Hotel,CHE,BB,Direct,E,1,6,0,2,1,3,481.20000000000005,160.4,3.0
2016-09,Resort Hotel,CHE,BB,Direct,F,2,18,0,2,7,9,1064.84,118.31555555555555,4.5
2016-09,Resort Hotel,CHE,BB,Direct,G,2,6,0,1,2,3,556.0,185.33333333333334,1.5
2016-09,Resort Hotel,CHE,BB,Offline TA/TO,D,6,23,0,5,7,12,834.49,69.54083333333334,2.0
2016-09,Resort Hotel,CHE,BB,Offline TA/TO,E,2,4,0,0,2,2,196.0,98.0,1.0
2016-09,Resort Hotel,CHE,BB,Online TA,A,4,15,0,4,4,8,958.0,119.75,2.0
2016-09,Resort Hotel,CHE,BB,Online TA,D,1,4,0,0,2,2,274.0,137.0,2.0
2016-09,Resort Hotel,CHE,BB,Online TA,E,1,2,0,1,0,1,110.0,110.0,1.0
2016-09,Resort Hotel,CHE,HB,Direct,E,1,16,0,2,6,8,1174.0,146.75,8.0
2016-09,Resort Hotel,CHE,HB,Offline TA/TO,D,2,4,0,2,0,2,208.0,104.0,1.0
2016-09,Resort Hotel,CHE,SC,Direct,F,1,8,0,1,3,4,76.0,19.0,4.0
2016-09,Resort Hotel,CHL,BB,Direct,G,1,8,0,0,4,4,749.0,187.25,4.0
2016-09,Resort Hotel,CHL,BB,Online TA,E,1,4,0,1,1,2,269.0,134.5,2.0
2016-09,Resort Hotel,CHN,BB,Online TA,A,2,3,0,0,2,2,245.0,122.5,1.0
2016-09,Resort Hotel,CN,BB,Offline TA/TO,A,19,142,0,9,66,75,5158.0,68.77333333333333,3.9473684210526314
2016-09,Resort Hotel,CN,BB,Offline TA/TO,D,7,42,0,5,16,21,1670.8,79.56190476190476,3.0
2016-09,Resort Hotel,CN,BB,Offline TA/TO,E,1,34,0,4,13,17,1408.96,82.88,17.0
2016-09,Resort Hotel,CN,BB,Online TA,A,9,64,0,12,20,32,4352.42,136.013125,3.5555555555555554
2016-09,Resort Hotel,CN,BB,Online TA,D,3,14,0,1,6,7,742.0,106.0,2.3333333333333335
2016-09,Resort Hotel,CN,BB,Online TA,E,6,34,0,4,13,17,2354.59,138.50529411764705,2.8333333333333335
2016-09,Resort Hotel,CN,HB,Groups,A,21,400,0,63,147,210,16476.0,78.45714285714286,10.0
2016-09,Resort Hotel,CN,HB,Groups,E,1,10,0,3,7,10,830.0,83.0,10.0
2016-09,Resort Hotel,COL,HB,Online TA,E,1,4,0,0,2,2,300.0,150.0,2.0
2016-09,Resort Hotel,CYP,BB,Online TA,D,1,4,0,1,1,2,188.0,94.0,2.0
2016-09,Resort Hotel,CZE,HB,Direct,C,1,28,28,4,10,14,2310.0,165.0,14.0
2016-09,Resort Hotel,DEU,BB,Offline TA/TO,D,9,33,0,5,12,17,1309.0,77.0,1.8888888888888888
2016-09,Resort Hotel,DEU,BB,Online TA,A,5,71,0,11,25,36,2697.2000000000003,74.92222222222223,7.2
2016-09,Resort Hotel,DEU,BB,Online TA,D,3,16,0,3,5,8,1194.6999999999998,149.33749999999998,2.6666666666666665
2016-09,Resort Hotel,DEU,BB,Online TA,E,2,34,0,5,12,17,1517.63,89.27235294117648,8.5
2016-09,Resort Hotel,DEU,BB,Online TA,F,1,24,0,4,8,12,1077.3600000000001,89.78000000000002,12.0
2016-09,Resort Hotel,DEU,BB,Online TA,G,2,20,20,2,8,10,1765.98,176.598,5.0
2016-09,Resort Hotel,DEU,HB,Direct,D,1,42,0,6,15,21,1848.0,88.0,21.0
2016-09,Resort Hotel,DEU,HB,Offline TA/TO,A,3,38,0,12,26,38,1898.5,49.96052631578947,12.666666666666666
2016-09,Resort Hotel,DEU,HB,Online TA,D,1,14,0,2,5,7,1004.01,143.43,7.0
2016-09,Resort Hotel,DEU,HB,Online TA,E,1,10,0,2,3,5,596.7,119.34,5.0
2016-09,Resort Hotel,DNK,HB,Offline TA/TO,E,2,28,0,4,10,14,1395.1,99.64999999999999,7.0
2016-09,Resort Hotel,ESP,BB,Direct,A,3,14,0,3,4,7,691.0,98.71428571428571,2.3333333333333335
2016-09,Resort Hotel,ESP,BB,Direct,D,1,2,0,1,0,1,166.0,166.0,1.0
2016-09,Resort Hotel,ESP,BB,Direct,E,1,2,0,0,1,1,181.0,181.0,1.0
2016-09,Resort Hotel,ESP,BB,Direct,F,3,28,0,4,10,14,2032.0,145.14285714285714,4.666666666666667
2016-09,Resort Hotel,ESP,BB,Direct,G,4,25,13,2,10,12,2395.8,199.65,3.0
2016-09,Resort Hotel,ESP,BB,Groups,A,2,24,0,4,10,14,958.0,68.42857142857143,7.0
2016-09,Resort Hotel,ESP,BB,Online TA,A,26,129,0,24,42,66,8575.99,129.93924242424242,2.5384615384615383
2016-09,Resort Hotel,ESP,BB,Online TA,C,2,8,0,4,0,4,692.0,173.0,2.0
2016-09,Resort Hotel,ESP,BB,Online TA,D,11,84,0,9,33,42,5666.12,134.90761904761905,3.8181818181818183
2016-09,Resort Hotel,ESP,BB,Online TA,E,2,12,0,0,6,6,946.0,157.66666666666666,3.0
2016-09,Resort Hotel,ESP,BB,Online TA,F,1,6,0,1,2,3,472.59000000000003,157.53,3.0
2016-09,Resort Hotel,ESP,BB,Online TA,G,2,18,8,2,7,9,1753.0,194.77777777777777,4.5
2016-09,Resort Hotel,ESP,BB,Online TA,H,2,30,10,3,7,10,2130.0,213.0,5.0
2016-09,Resort Hotel,ESP,HB,Direct,D,1,8,0,2,2,4,654.0,163.5,4.0
2016-09,Resort Hotel,ESP,HB,Direct,F,1,6,0,1,2,3,597.0,199.0,3.0
2016-09,Resort Hotel,ESP,HB,Offline TA/TO,A,1,14,0,2,5,7,517.65,73.95,7.0
2016-09,Resort Hotel,ESP,HB,Online TA,A,1,4,0,1,1,2,224.0,112.0,2.0
2016-09,Resort Hotel,EST,BB,Offline TA/TO,A,1,14,0,2,5,7,403.2,57.6,7.0
2016-09,Resort Hotel,EST,BB,Offline TA/TO,D,2,28,0,4,10,14,1020.5999999999999,72.89999999999999,7.0
2016-09,Resort Hotel,EST,BB,Offline TA/TO,E,2,28,0,4,10,14,1234.8,88.2,7.0
2016-09,Resort Hotel,EST,HB,Offline TA/TO,A,4,70,0,10,25,35,3133.2,89.52,8.75
2016-09,Resort Hotel,EST,HB,Offline TA/TO,D,2,42,0,6,15,21,2052.4,97.73333333333333,10.5
2016-09,Resort Hotel,FIN,BB,Corporate,A,1,1,0,0,1,1,65.0,65.0,1.0
2016-09,Resort Hotel,FRA,BB,Direct,F,1,2,0,0,1,1,160.0,160.0,1.0
2016-09,Resort Hotel,FRA,BB,Direct,G,1,2,0,1,0,1,215.0,215.0,1.0
2016-09,Resort Hotel,FRA,BB,Online TA,A,11,89,0,16,32,48,4858.03,101.20895833333333,4.363636363636363
2016-09,Resort Hotel,FRA,BB,Online TA,D,3,36,0,7,11,18,2384.0,132.44444444444446,6.0
2016-09,Resort Hotel,FRA,BB,Online TA,E,3,10,0,2,3,5,633.0,126.6,1.6666666666666667
2016-09,Resort Hotel,FRA,HB,Direct,D,1,2,0,0,1,1,216.0,216.0,1.0
2016-09,Resort Hotel,FRA,HB,Direct,G,1,4,0,0,4,4,730.0,182.5,4.0
2016-09,Resort Hotel,FRA,HB,Online TA,A,1,8,0,2,2,4,440.0,110.0,4.0
2016-09,Resort Hotel,FRA,HB,Online TA,D,2,24,0,3,9,12,1569.0,130.75,6.0
2016-09,Resort Hotel,FRA,HB,Online TA,E,2,32,0,4,12,16,2405.2200000000003,150.32625000000002,8.0
2016-09,Resort Hotel,FRA,HB,Online TA,H,1,21,7,2,5,7,1697.99,242.57,7.0
2016-09,Resort Hotel,GBR,BB,Corporate,A,1,2,0,0,1,1,122.0,122.0,1.0
2016-09,Resort Hotel,GBR,BB,Direct,A,1,8,0,2,2,4,592.0,148.0,4.0
2016-09,Resort Hotel,GBR,BB,Direct,E,1,30,0,5,10,15,1425.0,95.0,15.0
2016-09,Resort Hotel,GBR,BB,Direct,F,2,24,0,4,8,12,1626.53,135.54416666666665,6.0
2016-09,Resort Hotel,GBR,BB,Direct,G,1,14,0,2,5,7,1092.0,156.0,7.0
2016-09,Resort Hotel,GBR,BB,Direct,H,1,12,0,1,2,3,485.25,161.75,3.0
2016-09,Resort Hotel,GBR,BB,Groups,A,83,591,0,69,268,337,23298.01,69.13356083086053,4.0602409638554215
2016-09,Resort Hotel,GBR,BB,Groups,E,14,26,0,15,0,15,1368.0,91.2,1.0714285714285714
2016-09,Resort Hotel,GBR,BB,Offline TA/TO,A,42,609,0,97,224,321,18318.93,57.068317757009346,7.642857142857143
2016-09,Resort Hotel,GBR,BB,Offline TA/TO,D,42,906,0,129,324,453,27150.8,59.9355408388521,10.785714285714286
2016-09,Resort Hotel,GBR,BB,Offline TA/TO,E,12,190,0,27,68,95,7170.9400000000005,75.48357894736843,7.916666666666667
2016-09,Resort Hotel,GBR,BB,Online TA,A,18,152,0,25,55,80,9583.76,119.797,4.444444444444445
2016-09,Resort Hotel,GBR,BB,Online TA,D,9,92,7,13,33,46,4383.03,95.28326086956521,5.111111111111111
2016-09,Resort Hotel,GBR,BB,Online TA,E,8,57,0,14,18,32,3094.0499999999997,96.68906249999999,4.0
2016-09,Resort Hotel,GBR,BB,Online TA,F,3,48,0,7,17,24,2112.44,88.01833333333333,8.0
2016-09,Resort Hotel,GBR,BB,Online TA,G,13,138,104,15,52,67,11047.36,164.88597014925375,5.153846153846154
2016-09,Resort Hotel,GBR,BB,Online TA,H,2,24,4,3,5,8,1574.0,196.75,4.0
2016-09,Resort Hotel,GBR,FB,Offline TA/TO,E,1,14,0,2,5,7,823.1999999999999,117.6,7.0
2016-09,Resort Hotel,GBR,HB,Groups,A,18,239,0,35,88,123,8457.94,68.76373983739838,6.833333333333333
2016-09,Resort Hotel,GBR,HB,Groups,E,6,84,0,12,30,42,3696.0,88.0,7.0
2016-09,Resort Hotel,GBR,HB,Offline TA/TO,A,17,298,0,44,105,149,12419.75,83.35402684563758,8.764705882352942
2016-09,Resort Hotel,GBR,HB,Offline TA/TO,D,25,519,0,74,182,256,23113.97,90.2889453125,10.24
2016-09,Resort Hotel,GBR,HB,Offline TA/TO,E,9,176,0,22,66,88,8931.48,101.4940909090909,9.777777777777779
2016-09,Resort Hotel,GBR,HB,Online TA,A,5,62,0,8,23,31,3509.43,113.2074193548387,6.2
2016-09,Resort Hotel,GBR,HB,Online TA,D,3,35,0,8,17,25,2233.3,89.33200000000001,8.333333333333334
2016-09,Resort Hotel,GBR,Undefined,Offline TA/TO,A,1,14,0,2,5,7,766.57,109.51,7.0
2016-09,Resort Hotel,HRV,BB,Online TA,A,1,2,0,1,0,1,85.0,85.0,1.0
2016-09,Resort Hotel,HUN,BB,Online TA,A,2,8,0,0,4,4,420.0,105.0,2.0
2016-09,Resort Hotel,HUN,BB,Online TA,G,1,18,18,2,7,9,1658.97,184.33,9.0
2016-09,Resort Hotel,IRL,BB,Direct,A,2,12,0,3,3,6,638.0,106.33333333333333,3.0
2016-09,Resort Hotel,IRL,BB,Direct,C,1,4,0,0,1,1,148.0,148.0,1.0
2016-09,Resort Hotel,IRL,BB,Direct,D,6,84,8,13,29,42,3637.65,86.6107142857143,7.0
2016-09,Resort Hotel,IRL,BB,Direct,E,1,9,0,3,6,9,639.0,71.0,9.0
2016-09,Resort Hotel,IRL,BB,Direct,F,6,88,0,13,31,44,5482.299999999999,124.59772727272725,7.333333333333333
2016-09,Resort Hotel,IRL,BB,Direct,G,1,21,0,2,5,7,889.0,127.0,7.0
2016-09,Resort Hotel,IRL,BB,Groups,A,33,321,0,40,140,180,9643.32,53.574,5.454545454545454
2016-09,Resort Hotel,IRL,BB,Groups,D,10,125,0,20,49,69,5249.98,76.08666666666666,6.9
2016-09,Resort Hotel,IRL,BB,Offline TA/TO,A,4,72,0,12,24,36,2378.81,66.07805555555555,9.0
2016-09,Resort Hotel,IRL,BB,Offline TA/TO,D,9,118,0,14,45,59,4454.91,75.50694915254238,6.555555555555555
2016-09,Resort Hotel,IRL,BB,Offline TA/TO,E,4,70,0,10,25,35,3199.07,91.402,8.75
2016-09,Resort Hotel,IRL,BB,Online TA,A,19,220,0,33,81,114,10782.25,94.58114035087719,6.0
2016-09,Resort Hotel,IRL,BB,Online TA,D,3,32,0,4,12,16,1893.0,118.3125,5.333333333333333
2016-09,Resort Hotel,IRL,BB,Online TA,E,8,84,0,15,27,42,4538.62,108.06238095238095,5.25
2016-09,Resort Hotel,IRL,BB,Online TA,F,2,22,0,4,7,11,1152.85,104.80454545454545,5.5
2016-09,Resort Hotel,IRL,BB,Online TA,G,4,45,28,5,16,21,3466.05,165.05,5.25
2016-09,Resort Hotel,IRL,BB,Online TA,H,1,9,3,1,2,3,435.0,145.0,3.0
2016-09,Resort Hotel,IRL,HB,Offline TA/TO,A,2,34,0,6,11,17,1358.3000000000002,79.9,8.5
2016-09,Resort Hotel,IRL,HB,Online TA,A,1,10,0,2,3,5,569.0,113.8,5.0
2016-09,Resort Hotel,IRL,Undefined,Direct,A,1,4,0,1,1,2,338.0,169.0,2.0
2016-09,Resort Hotel,ISR,BB,Online TA,G,1,8,8,1,3,4,600.0,150.0,4.0
2016-09,Resort Hotel,ITA,BB,Direct,A,1,4,0,2,0,2,290.0,145.0,2.0
2016-09,Resort Hotel,ITA,BB,Offline TA/TO,E,1,8,0,1,3,4,360.0,90.0,4.0
2016-09,Resort Hotel,ITA,BB,Online TA,A,7,79,0,4,33,37,3586.46,96.93135135135135,5.285714285714286
2016-09,Resort Hotel,ITA,BB,Online TA,E,1,22,0,2,9,11,1178.98,107.18,11.0
2016-09,Resort Hotel,ITA,HB,Online TA,D,1,8,0,0,4,4,608.0,152.0,4.0
2016-09,Resort Hotel,LTU,BB,Offline TA/TO,A,1,14,0,2,5,7,459.62,65.66,7.0
